'2015-10-15 22:25:46',Fan,TURN_OFF
'2015-10-15 22:18:33',Fridge,TURN_OFF
'2015-10-15 22:09:47',Fan,TURN_ON
'2015-10-15 22:07:25',Shower,TURN_OFF
'2015-10-15 22:07:17',Shower,TURN_ON
'2015-10-15 22:06:58',Fan,TURN_ON
'2015-10-15 21:46:03',Fan,TURN_ON
'2015-10-15 21:44:29',Fan,TURN_OFF
'2015-10-15 21:42:48',Fan,TURN_OFF
'2015-10-15 21:41:59',Fan,TURN_ON
'2015-10-15 21:06:39',Shower,TURN_OFF
'2015-10-15 21:06:05',Shower,TURN_OFF
'2015-10-15 21:05:30',Fan,TURN_OFF
'2015-10-15 21:04:42',Shower,TURN_ON
'2015-10-15 20:37:16',Fan,TURN_ON
'2015-10-15 20:26:30',Fan,TURN_OFF
'2015-10-15 20:26:16',Fridge,TURN_ON
'2015-10-15 19:50:35',Fan,TURN_ON
'2015-10-15 19:50:06',Fan,TURN_ON
'2015-10-15 19:41:51',Fridge,TURN_ON
'2015-10-15 19:22:33',Fridge,TURN_OFF
'2015-10-15 18:56:24',Fan,TURN_OFF
'2015-10-15 18:55:44',Fridge,TURN_ON
'2015-10-08 19:04:32',Grill,TURN_OFF
'2015-10-15 18:47:27',Fan,TURN_ON
'2015-10-15 18:38:12',Fridge,TURN_OFF
'2015-10-08 19:08:37',Grill,TURN_OFF
'2015-10-15 18:19:05',Fridge,TURN_ON
'2015-10-08 19:09:22',Grill,TURN_OFF
'2015-10-08 19:09:54',Grill,TURN_OFF
'2015-10-15 18:01:35',Fridge,TURN_OFF
'2015-10-15 17:40:09',Fridge,TURN_ON
'2015-10-15 17:23:50',Fridge,TURN_OFF
'2015-10-15 17:18:05',Shower,TURN_OFF
'2015-10-15 17:17:20',Shower,TURN_ON
'2015-10-15 17:03:47',Fan,TURN_OFF
'2015-10-15 17:02:38',Fan,TURN_ON
'2015-10-08 19:15:51',Grill,TURN_OFF
'2015-10-08 19:16:34',Grill,TURN_OFF
'2015-10-08 19:16:42',Fridge,TURN_ON
'2015-10-08 19:16:48',Fridge,TURN_OFF
'2015-10-08 19:17:57',Grill,TURN_OFF
'2015-10-15 16:40:34',Fan,TURN_ON
'2015-10-15 16:30:31',Fan,TURN_ON
'2015-10-08 19:21:15',Grill,TURN_OFF
'2015-10-15 16:30:23',Fan,TURN_OFF
'2015-10-08 19:21:40',Grill,TURN_OFF
'2015-10-08 19:24:11',Grill,TURN_OFF
'2015-10-08 19:26:32',Fridge,TURN_OFF
'2015-10-15 15:09:14',Fan,TURN_ON
'2015-10-15 15:09:06',Fan,TURN_OFF
'2015-10-15 14:57:29',Fan,TURN_ON
'2015-10-15 14:56:57',Fan,TURN_ON
'2015-10-15 14:54:40',Shower,TURN_OFF
'2015-10-08 19:30:23',Grill,TURN_OFF
'2015-10-15 14:54:13',Shower,TURN_ON
'2015-10-15 14:48:19',Shower,TURN_OFF
'2015-10-15 14:47:45',Shower,TURN_ON
'2015-10-15 14:39:52',Fan,TURN_OFF
'2015-10-15 14:39:36',Fan,TURN_OFF
'2015-10-15 14:39:28',Fridge,TURN_ON
'2015-10-15 14:34:25',Fridge,TURN_OFF
'2015-10-15 14:10:10',Shower,TURN_OFF
'2015-10-15 14:10:04',Fan,TURN_OFF
'2015-10-15 14:09:51',Shower,TURN_ON
'2015-10-15 14:05:35',Shower,TURN_OFF
'2015-10-15 14:04:38',Shower,TURN_ON
'2015-10-08 19:39:30',Grill,TURN_OFF
'2015-10-15 14:03:39',Fan,TURN_ON
'2015-10-08 19:40:05',Grill,TURN_OFF
'2015-10-08 21:04:54',Fridge,TURN_OFF
'2015-10-08 21:06:30',Fridge,TURN_ON
'2015-10-08 21:06:36',Fridge,TURN_OFF
'2015-10-08 21:08:24',Fan,TURN_ON
'2015-10-08 21:10:33',Fan,TURN_ON
'2015-10-08 21:10:54',Fan,TURN_OFF
'2015-10-08 21:11:53',Fridge,TURN_ON
'2015-10-08 21:11:59',Fridge,TURN_OFF
'2015-10-08 21:17:03',Shower,TURN_ON
'2015-10-08 21:18:40',Fan,TURN_ON
'2015-10-08 21:18:46',Fan,TURN_OFF
'2015-10-08 21:18:54',Fan,TURN_ON
'2015-10-08 21:19:15',Shower,TURN_OFF
'2015-10-08 21:20:18',Fan,TURN_OFF
'2015-10-08 21:20:48',Fan,TURN_ON
'2015-10-08 21:22:33',Grill,TURN_OFF
'2015-10-15 14:03:14',Shower,TURN_ON
'2015-10-08 21:23:43',Grill,TURN_OFF
'2015-10-08 21:24:24',Grill,TURN_OFF
'2015-10-08 21:24:32',Fridge,TURN_ON
'2015-10-15 13:59:37',Fan,TURN_OFF
'2015-10-08 21:25:22',Grill,TURN_OFF
'2015-10-08 21:26:05',Grill,TURN_OFF
'2015-10-08 21:26:59',Grill,TURN_OFF
'2015-10-08 21:27:47',Grill,TURN_OFF
'2015-10-15 13:44:29',Fridge,TURN_ON
'2015-10-08 21:28:26',Grill,TURN_OFF
'2015-10-08 21:29:32',Grill,TURN_OFF
'2015-10-08 21:30:17',Grill,TURN_OFF
'2015-10-08 21:31:18',Grill,TURN_OFF
'2015-10-08 21:32:10',Grill,TURN_OFF
'2015-10-08 21:33:07',Grill,TURN_OFF
'2015-10-15 13:23:39',Fridge,TURN_OFF
'2015-10-08 21:33:49',Grill,TURN_OFF
'2015-10-08 21:43:04',Fan,TURN_OFF
'2015-10-08 22:05:03',Fridge,TURN_ON
'2015-10-08 22:10:28',Fan,TURN_ON
'2015-10-08 22:13:53',Shower,TURN_ON
'2015-10-08 22:14:27',Shower,TURN_OFF
'2015-10-08 22:15:55',Fan,TURN_OFF
'2015-10-08 22:16:59',Fan,TURN_OFF
'2015-10-08 22:18:28',Fan,TURN_ON
'2015-10-08 22:19:05',Fan,TURN_OFF
'2015-10-08 22:19:30',Shower,TURN_OFF
'2015-10-08 22:29:25',Fridge,TURN_OFF
'2015-10-08 22:34:24',Fridge,TURN_ON
'2015-10-08 22:34:39',Fan,TURN_OFF
'2015-10-08 22:47:48',Fan,TURN_ON
'2015-10-08 23:19:12',Fridge,TURN_ON
'2015-10-08 23:19:18',Fridge,TURN_OFF
'2015-10-08 23:25:57',Fan,TURN_ON
'2015-10-08 23:26:11',Fan,TURN_ON
'2015-10-08 23:36:19',Fan,TURN_OFF
'2015-10-09 00:52:29',Fan,TURN_OFF
'2015-10-09 01:31:59',Fan,TURN_OFF
'2015-10-09 01:52:09',Fridge,TURN_OFF
'2015-10-09 02:12:05',Fridge,TURN_ON
'2015-10-09 02:38:06',Fridge,TURN_OFF
'2015-10-09 02:57:55',Fridge,TURN_ON
'2015-10-09 03:22:35',Fridge,TURN_OFF
'2015-10-09 03:42:40',Fridge,TURN_ON
'2015-10-09 04:04:21',Fridge,TURN_OFF
'2015-10-09 04:23:34',Fridge,TURN_ON
'2015-10-09 04:43:32',Fridge,TURN_OFF
'2015-10-09 05:02:47',Fridge,TURN_ON
'2015-10-09 05:21:24',Fridge,TURN_OFF
'2015-10-09 05:40:25',Fridge,TURN_ON
'2015-10-09 05:58:12',Fridge,TURN_OFF
'2015-10-09 06:17:39',Fridge,TURN_ON
'2015-10-09 06:34:25',Fridge,TURN_OFF
'2015-10-09 06:53:40',Fridge,TURN_ON
'2015-10-09 07:09:56',Fridge,TURN_OFF
'2015-10-09 07:28:38',Fridge,TURN_ON
'2015-10-09 07:34:27',Fridge,TURN_ON
'2015-10-09 08:09:24',Fridge,TURN_OFF
'2015-10-09 08:14:25',Fridge,TURN_ON
'2015-10-09 08:14:39',Fan,TURN_OFF
'2015-10-09 09:15:46',Shower,TURN_ON
'2015-10-09 09:16:10',Shower,TURN_OFF
'2015-10-09 09:31:13',Fan,TURN_OFF
'2015-10-09 09:37:19',Shower,TURN_ON
'2015-10-09 09:38:51',Fan,TURN_OFF
'2015-10-09 09:39:26',Fan,TURN_ON
'2015-10-09 09:40:08',Fan,TURN_OFF
'2015-10-09 09:40:49',Fan,TURN_OFF
'2015-10-09 09:40:58',Fan,TURN_ON
'2015-10-09 09:41:30',Shower,TURN_OFF
'2015-10-09 10:01:04',Shower,TURN_ON
'2015-10-09 10:01:10',Fan,TURN_ON
'2015-10-09 10:02:56',Fan,TURN_OFF
'2015-10-09 10:03:09',Fan,TURN_ON
'2015-10-09 10:03:41',Fan,TURN_OFF
'2015-10-09 10:05:17',Shower,TURN_OFF
'2015-10-09 10:06:21',Shower,TURN_OFF
'2015-10-09 10:07:17',Shower,TURN_ON
'2015-10-09 10:08:34',Fan,TURN_ON
'2015-10-09 10:08:41',Fan,TURN_OFF
'2015-10-09 10:09:54',Shower,TURN_OFF
'2015-10-15 13:02:04',Fridge,TURN_ON
'2015-10-09 10:49:07',Fridge,TURN_ON
'2015-10-09 10:49:13',Fridge,TURN_OFF
'2015-10-09 11:02:48',Shower,TURN_ON
'2015-10-09 11:06:25',Fan,TURN_OFF
'2015-10-09 11:07:57',Fan,TURN_ON
'2015-10-09 11:08:25',Fan,TURN_ON
'2015-10-09 11:09:11',Shower,TURN_OFF
'2015-10-09 11:12:25',Shower,TURN_ON
'2015-10-09 11:13:08',Fan,TURN_ON
'2015-10-09 11:13:14',Shower,TURN_OFF
'2015-10-09 12:07:35',Fridge,TURN_OFF
'2015-10-09 12:30:31',Fridge,TURN_ON
'2015-10-09 12:37:14',Fridge,TURN_ON
'2015-10-09 13:06:59',Fridge,TURN_OFF
'2015-10-09 13:12:02',Fridge,TURN_ON
'2015-10-09 13:12:17',Fan,TURN_OFF
'2015-10-09 14:42:22',Fan,TURN_ON
'2015-10-09 14:47:13',Fan,TURN_OFF
'2015-10-09 14:49:02',Fridge,TURN_ON
'2015-10-09 14:49:08',Fridge,TURN_OFF
'2015-10-09 14:56:09',Shower,TURN_ON
'2015-10-09 14:56:36',Shower,TURN_OFF
'2015-10-09 15:00:11',Fan,TURN_ON
'2015-10-09 15:00:23',Fan,TURN_ON
'2015-10-09 15:01:27',Fan,TURN_OFF
'2015-10-09 15:01:35',Fan,TURN_ON
'2015-10-09 15:09:25',Fan,TURN_ON
'2015-10-09 15:29:33',Fridge,TURN_OFF
'2015-10-27 20:27:13',Shower,TURN_OFF
'2015-10-09 16:10:39',Fan,TURN_OFF
'2015-10-09 16:14:18',Fan,TURN_ON
'2015-10-09 16:37:39',Fridge,TURN_OFF
'2015-10-09 16:41:20',Fan,TURN_OFF
'2015-10-15 13:00:18',Grill,TURN_OFF
'2015-10-09 16:48:58',Shower,TURN_ON
'2015-10-09 16:49:56',Shower,TURN_OFF
'2015-10-09 16:50:02',Fan,TURN_OFF
'2015-10-09 17:04:46',Fridge,TURN_ON
'2015-10-09 17:18:23',Grill,TURN_OFF
'2015-10-15 13:00:10',Grill,TURN_ON
'2015-10-15 12:59:35',Grill,TURN_OFF
'2015-10-15 12:59:21',Grill,TURN_ON
'2015-10-15 12:57:53',Grill,TURN_OFF
'2015-10-15 12:57:45',Grill,TURN_ON
'2015-10-15 12:57:02',Grill,TURN_OFF
'2015-10-15 12:56:52',Grill,TURN_ON
'2015-10-15 12:56:25',Grill,TURN_OFF
'2015-10-15 12:56:13',Grill,TURN_ON
'2015-10-15 12:55:26',Grill,TURN_OFF
'2015-10-15 12:55:16',Grill,TURN_ON
'2015-10-15 12:54:45',Grill,TURN_OFF
'2015-10-15 12:54:35',Grill,TURN_ON
'2015-10-15 12:54:07',Grill,TURN_OFF
'2015-10-15 12:54:00',Grill,TURN_ON
'2015-10-15 12:53:26',Grill,TURN_OFF
'2015-10-15 12:53:09',Grill,TURN_ON
'2015-10-15 12:52:18',Grill,TURN_OFF
'2015-10-15 12:52:06',Grill,TURN_ON
'2015-10-15 12:51:21',Grill,TURN_OFF
'2015-10-15 12:51:08',Grill,TURN_ON
'2015-10-15 12:50:40',Grill,TURN_OFF
'2015-10-15 12:50:19',Grill,TURN_ON
'2015-10-15 12:49:45',Grill,TURN_OFF
'2015-10-15 12:49:31',Grill,TURN_ON
'2015-10-15 12:48:58',Grill,TURN_OFF
'2015-10-15 12:48:36',Grill,TURN_ON
'2015-10-15 12:48:11',Grill,TURN_OFF
'2015-10-15 12:47:56',Grill,TURN_ON
'2015-10-15 12:47:27',Grill,TURN_OFF
'2015-10-15 12:47:09',Grill,TURN_ON
'2015-10-15 12:46:52',Grill,TURN_OFF
'2015-10-15 12:46:46',Grill,TURN_ON
'2015-10-15 12:46:18',Grill,TURN_OFF
'2015-10-15 12:46:08',Grill,TURN_ON
'2015-10-15 12:45:55',Grill,TURN_OFF
'2015-10-15 12:45:35',Grill,TURN_ON
'2015-10-15 12:45:00',Grill,TURN_OFF
'2015-10-15 12:44:48',Grill,TURN_ON
'2015-10-15 12:44:27',Grill,TURN_OFF
'2015-10-15 12:44:21',Grill,TURN_ON
'2015-10-15 12:43:03',Grill,TURN_OFF
'2015-10-09 17:41:03',Shower,TURN_OFF
'2015-10-15 12:42:57',Grill,TURN_ON
'2015-10-15 12:42:11',Fridge,TURN_OFF
'2015-10-09 17:41:59',Fridge,TURN_ON
'2015-10-09 17:42:09',Grill,TURN_ON
'2015-10-09 17:42:21',Grill,TURN_OFF
'2015-10-09 17:43:22',Grill,TURN_ON
'2015-10-09 17:43:28',Grill,TURN_OFF
'2015-10-09 17:44:30',Grill,TURN_ON
'2015-10-09 17:44:52',Grill,TURN_OFF
'2015-10-09 17:45:11',Grill,TURN_ON
'2015-10-09 17:45:19',Grill,TURN_OFF
'2015-10-09 17:45:31',Grill,TURN_ON
'2015-10-09 17:45:49',Grill,TURN_OFF
'2015-10-15 12:42:03',Grill,TURN_OFF
'2015-10-09 17:49:00',Grill,TURN_OFF
'2015-10-09 17:49:08',Grill,TURN_ON
'2015-10-09 17:49:47',Grill,TURN_OFF
'2015-10-09 17:50:02',Grill,TURN_ON
'2015-10-09 17:50:31',Grill,TURN_OFF
'2015-10-09 17:52:38',Grill,TURN_ON
'2015-10-09 17:53:10',Grill,TURN_OFF
'2015-10-09 17:53:48',Grill,TURN_ON
'2015-10-09 17:54:08',Grill,TURN_OFF
'2015-10-09 17:55:01',Grill,TURN_ON
'2015-10-09 17:55:30',Grill,TURN_OFF
'2015-10-09 17:55:44',Grill,TURN_ON
'2015-10-09 17:55:59',Grill,TURN_OFF
'2015-10-09 17:56:12',Grill,TURN_ON
'2015-10-09 17:56:22',Grill,TURN_OFF
'2015-10-09 17:56:38',Grill,TURN_ON
'2015-10-09 17:56:56',Grill,TURN_OFF
'2015-10-09 17:57:25',Grill,TURN_ON
'2015-10-09 17:57:51',Grill,TURN_OFF
'2015-10-09 17:58:42',Grill,TURN_ON
'2015-10-09 17:59:00',Grill,TURN_OFF
'2015-10-09 17:59:25',Grill,TURN_ON
'2015-10-09 17:59:38',Grill,TURN_OFF
'2015-10-09 18:00:00',Grill,TURN_ON
'2015-10-09 18:00:21',Grill,TURN_OFF
'2015-10-09 18:01:00',Grill,TURN_ON
'2015-10-09 18:01:10',Grill,TURN_OFF
'2015-10-09 18:01:35',Grill,TURN_ON
'2015-10-09 18:01:43',Grill,TURN_OFF
'2015-10-09 18:02:01',Grill,TURN_ON
'2015-10-09 18:02:11',Grill,TURN_OFF
'2015-10-09 18:02:28',Grill,TURN_ON
'2015-10-09 18:02:44',Grill,TURN_OFF
'2015-10-09 18:03:11',Grill,TURN_ON
'2015-10-09 18:03:23',Grill,TURN_OFF
'2015-10-09 18:04:16',Grill,TURN_ON
'2015-10-09 18:04:30',Grill,TURN_OFF
'2015-10-09 18:05:08',Grill,TURN_ON
'2015-10-09 18:05:16',Grill,TURN_OFF
'2015-10-09 18:06:37',Grill,TURN_ON
'2015-10-09 18:06:43',Grill,TURN_OFF
'2015-10-09 18:07:36',Grill,TURN_ON
'2015-10-09 18:07:57',Grill,TURN_OFF
'2015-10-15 12:41:21',Grill,TURN_OFF
'2015-10-09 18:08:37',Grill,TURN_OFF
'2015-10-09 18:09:08',Grill,TURN_ON
'2015-10-09 18:09:22',Grill,TURN_OFF
'2015-10-09 18:09:48',Grill,TURN_ON
'2015-10-09 18:10:04',Grill,TURN_OFF
'2015-10-09 18:11:49',Grill,TURN_ON
'2015-10-09 18:11:57',Grill,TURN_OFF
'2015-10-09 18:12:32',Grill,TURN_ON
'2015-10-09 18:12:44',Grill,TURN_OFF
'2015-10-09 18:13:24',Fridge,TURN_ON
'2015-10-09 18:13:38',Fan,TURN_OFF
'2015-10-15 12:40:28',Grill,TURN_OFF
'2015-10-15 12:39:01',Grill,TURN_OFF
'2015-10-15 12:38:24',Grill,TURN_OFF
'2015-10-15 12:37:02',Grill,TURN_OFF
'2015-10-15 12:35:01',Grill,TURN_OFF
'2015-10-15 12:34:22',Grill,TURN_OFF
'2015-10-15 12:34:13',Grill,TURN_ON
'2015-10-15 12:33:55',Grill,TURN_OFF
'2015-10-15 12:33:45',Grill,TURN_ON
'2015-10-15 12:32:35',Grill,TURN_OFF
'2015-10-15 12:32:25',Grill,TURN_ON
'2015-10-09 18:25:32',Grill,TURN_OFF
'2015-10-15 12:31:32',Grill,TURN_OFF
'2015-10-15 12:30:35',Grill,TURN_OFF
'2015-10-15 12:29:42',Grill,TURN_OFF
'2015-10-15 12:28:55',Grill,TURN_OFF
'2015-10-15 12:28:14',Grill,TURN_OFF
'2015-10-15 12:27:24',Grill,TURN_OFF
'2015-10-15 12:26:51',Grill,TURN_OFF
'2015-10-15 12:24:57',Grill,TURN_OFF
'2015-10-15 12:23:58',Grill,TURN_OFF
'2015-10-15 12:22:55',Grill,TURN_OFF
'2015-10-15 12:21:54',Grill,TURN_OFF
'2015-10-15 12:21:01',Grill,TURN_OFF
'2015-10-15 12:20:24',Grill,TURN_OFF
'2015-10-15 12:19:27',Grill,TURN_OFF
'2015-10-15 12:18:24',Grill,TURN_OFF
'2015-10-15 12:17:28',Grill,TURN_OFF
'2015-10-15 12:16:53',Grill,TURN_OFF
'2015-10-15 12:15:34',Grill,TURN_OFF
'2015-10-15 12:14:24',Grill,TURN_OFF
'2015-10-15 12:13:29',Grill,TURN_OFF
'2015-10-15 12:12:48',Grill,TURN_OFF
'2015-10-15 12:11:28',Grill,TURN_OFF
'2015-10-15 12:10:29',Grill,TURN_OFF
'2015-10-15 12:09:41',Grill,TURN_OFF
'2015-10-15 12:09:02',Grill,TURN_OFF
'2015-10-15 12:08:28',Grill,TURN_OFF
'2015-10-15 12:07:46',Grill,TURN_OFF
'2015-10-09 18:36:36',Grill,TURN_OFF
'2015-10-15 12:07:02',Grill,TURN_OFF
'2015-10-15 12:05:47',Grill,TURN_OFF
'2015-10-15 11:44:43',Fan,TURN_ON
'2015-10-15 11:44:16',Fan,TURN_ON
'2015-10-09 18:39:32',Grill,TURN_OFF
'2015-10-09 18:40:20',Grill,TURN_OFF
'2015-10-15 11:39:54',Shower,TURN_OFF
'2015-10-09 18:41:42',Grill,TURN_OFF
'2015-10-15 11:39:42',Shower,TURN_ON
'2015-10-09 18:44:17',Grill,TURN_OFF
'2015-10-09 18:45:12',Grill,TURN_OFF
'2015-10-15 11:34:41',Grill,TURN_ON
'2015-10-09 18:46:07',Grill,TURN_OFF
'2015-10-09 18:46:53',Grill,TURN_OFF
'2015-10-09 18:47:32',Grill,TURN_OFF
'2015-10-09 18:48:05',Grill,TURN_OFF
'2015-10-15 10:49:19',Shower,TURN_OFF
'2015-10-09 18:48:48',Grill,TURN_OFF
'2015-10-15 10:47:57',Fan,TURN_OFF
'2015-10-09 18:49:39',Grill,TURN_OFF
'2015-10-09 18:50:18',Grill,TURN_OFF
'2015-10-15 10:45:49',Fan,TURN_ON
'2015-10-09 18:51:20',Grill,TURN_OFF
'2015-10-15 10:43:32',Fan,TURN_OFF
'2015-10-09 18:52:10',Grill,TURN_OFF
'2015-10-15 10:43:26',Shower,TURN_ON
'2015-10-09 18:53:01',Grill,TURN_OFF
'2015-10-15 10:43:13',Shower,TURN_ON
'2015-10-09 18:53:50',Grill,TURN_OFF
'2015-10-15 10:38:58',Shower,TURN_OFF
'2015-10-09 18:54:29',Grill,TURN_OFF
'2015-10-15 10:38:15',Fan,TURN_ON
'2015-10-09 18:54:54',Grill,TURN_OFF
'2015-10-15 10:36:22',Fridge,TURN_OFF
'2015-10-09 18:55:25',Fridge,TURN_ON
'2015-10-09 18:55:31',Shower,TURN_OFF
'2015-10-15 10:34:42',Shower,TURN_ON
'2015-10-09 18:56:22',Grill,TURN_OFF
'2015-10-09 18:57:28',Grill,TURN_OFF
'2015-10-09 18:58:19',Grill,TURN_OFF
'2015-10-15 10:17:23',Fan,TURN_OFF
'2015-10-09 18:59:12',Grill,TURN_OFF
'2015-10-15 10:14:33',Shower,TURN_OFF
'2015-10-09 19:01:04',Grill,TURN_OFF
'2015-10-15 10:14:12',Shower,TURN_ON
'2015-10-09 19:06:19',Grill,TURN_OFF
'2015-10-15 10:09:38',Fan,TURN_OFF
'2015-10-09 19:07:22',Grill,TURN_OFF
'2015-10-09 19:08:13',Grill,TURN_OFF
'2015-10-09 19:09:00',Grill,TURN_OFF
'2015-10-09 19:09:39',Grill,TURN_OFF
'2015-10-15 09:24:08',Fan,TURN_OFF
'2015-10-09 19:10:07',Grill,TURN_OFF
'2015-10-15 09:24:00',Fridge,TURN_ON
'2015-10-09 19:10:40',Grill,TURN_OFF
'2015-10-09 19:11:30',Grill,TURN_OFF
'2015-10-15 09:18:59',Fridge,TURN_OFF
'2015-10-09 19:13:01',Grill,TURN_OFF
'2015-10-15 09:14:33',Fan,TURN_OFF
'2015-10-09 19:13:38',Grill,TURN_OFF
'2015-10-09 19:14:27',Grill,TURN_OFF
'2015-10-09 19:15:11',Grill,TURN_OFF
'2015-10-09 19:15:59',Grill,TURN_OFF
'2015-10-09 19:16:44',Grill,TURN_OFF
'2015-10-09 19:17:15',Grill,TURN_OFF
'2015-10-09 19:17:51',Grill,TURN_OFF
'2015-10-15 08:48:24',Fridge,TURN_ON
'2015-10-09 19:18:30',Grill,TURN_OFF
'2015-10-15 08:46:18',Fridge,TURN_ON
'2015-10-09 19:19:21',Grill,TURN_OFF
'2015-10-09 19:21:14',Grill,TURN_OFF
'2015-10-09 19:22:01',Grill,TURN_OFF
'2015-10-09 19:23:04',Grill,TURN_OFF
'2015-10-09 19:23:58',Grill,TURN_OFF
'2015-10-15 08:26:05',Fridge,TURN_OFF
'2015-10-09 19:24:43',Grill,TURN_OFF
'2015-10-09 19:25:24',Grill,TURN_OFF
'2015-10-15 08:10:55',Fridge,TURN_ON
'2015-10-09 19:26:41',Grill,TURN_OFF
'2015-10-09 19:30:56',Grill,TURN_OFF
'2015-10-09 19:31:59',Grill,TURN_OFF
'2015-10-09 19:32:44',Grill,TURN_OFF
'2015-10-09 19:33:22',Grill,TURN_OFF
'2015-10-09 19:33:59',Grill,TURN_OFF
'2015-10-15 07:50:28',Fridge,TURN_OFF
'2015-10-09 19:35:13',Grill,TURN_OFF
'2015-10-09 19:36:02',Grill,TURN_OFF
'2015-10-09 19:36:53',Grill,TURN_OFF
'2015-10-09 19:37:41',Grill,TURN_OFF
'2015-10-09 19:38:29',Grill,TURN_OFF
'2015-10-09 19:39:10',Grill,TURN_OFF
'2015-10-09 19:39:49',Grill,TURN_OFF
'2015-10-15 07:36:11',Fridge,TURN_ON
'2015-10-09 19:40:50',Grill,TURN_OFF
'2015-10-09 19:42:10',Grill,TURN_OFF
'2015-10-09 19:43:07',Grill,TURN_OFF
'2015-10-09 19:43:45',Grill,TURN_OFF
'2015-10-09 20:16:34',Fan,TURN_ON
'2015-10-09 20:17:03',Fan,TURN_OFF
'2015-10-09 20:34:40',Shower,TURN_ON
'2015-10-09 20:35:42',Shower,TURN_OFF
'2015-10-09 20:44:25',Fridge,TURN_OFF
'2015-10-09 21:02:35',Fridge,TURN_ON
'2015-10-09 21:22:40',Fridge,TURN_ON
'2015-10-09 21:22:46',Fridge,TURN_OFF
'2015-10-09 21:25:19',Fan,TURN_ON
'2015-10-09 21:30:14',Fridge,TURN_ON
'2015-10-09 21:30:20',Fridge,TURN_OFF
'2015-10-09 21:30:30',Fan,TURN_ON
'2015-10-09 21:31:13',Fridge,TURN_ON
'2015-10-09 21:31:19',Fridge,TURN_OFF
'2015-10-09 21:33:21',Fan,TURN_ON
'2015-10-09 21:33:45',Fridge,TURN_OFF
'2015-10-09 21:35:33',Fan,TURN_OFF
'2015-10-09 21:46:13',Fan,TURN_OFF
'2015-10-09 21:53:02',Fridge,TURN_ON
'2015-10-09 21:53:47',Fan,TURN_OFF
'2015-10-09 22:46:32',Fan,TURN_ON
'2015-10-09 22:52:43',Fridge,TURN_ON
'2015-10-09 22:52:49',Fan,TURN_ON
'2015-10-09 22:53:34',Shower,TURN_ON
'2015-10-09 22:53:52',Shower,TURN_OFF
'2015-10-09 23:02:05',Fan,TURN_ON
'2015-10-09 23:04:35',Shower,TURN_ON
'2015-10-09 23:05:26',Shower,TURN_OFF
'2015-10-09 23:16:18',Fridge,TURN_OFF
'2015-10-09 23:19:37',Fan,TURN_ON
'2015-10-09 23:21:20',Fridge,TURN_ON
'2015-10-09 23:21:26',Fan,TURN_OFF
'2015-10-09 23:21:43',Fan,TURN_OFF
'2015-10-09 23:35:17',Fan,TURN_OFF
'2015-10-09 23:56:35',Shower,TURN_ON
'2015-10-09 23:56:46',Shower,TURN_OFF
'2015-10-09 23:57:08',Fan,TURN_OFF
'2015-10-10 00:41:24',Fan,TURN_OFF
'2015-10-10 01:10:35',Fridge,TURN_OFF
'2015-10-10 01:23:05',Fan,TURN_OFF
'2015-10-10 01:27:40',Fan,TURN_ON
'2015-10-10 01:28:55',Fridge,TURN_ON
'2015-10-10 01:29:42',Fan,TURN_OFF
'2015-10-10 01:51:48',Fridge,TURN_OFF
'2015-10-10 02:11:00',Fridge,TURN_ON
'2015-10-10 02:32:40',Fridge,TURN_OFF
'2015-10-10 02:52:14',Fridge,TURN_ON
'2015-10-10 03:12:00',Fridge,TURN_OFF
'2015-10-10 03:31:35',Fridge,TURN_ON
'2015-10-10 03:50:12',Fridge,TURN_OFF
'2015-10-10 04:04:30',Fan,TURN_ON
'2015-10-10 04:05:29',Fan,TURN_OFF
'2015-10-10 04:09:47',Fridge,TURN_ON
'2015-10-10 04:28:55',Fan,TURN_ON
'2015-10-10 04:33:08',Fridge,TURN_OFF
'2015-10-10 04:35:40',Shower,TURN_ON
'2015-10-10 04:36:03',Fan,TURN_ON
'2015-10-10 04:36:44',Fan,TURN_OFF
'2015-10-10 04:37:21',Fridge,TURN_ON
'2015-10-10 04:37:44',Fan,TURN_OFF
'2015-10-10 04:38:44',Shower,TURN_OFF
'2015-10-10 04:41:55',Fan,TURN_ON
'2015-10-10 04:45:27',Fan,TURN_ON
'2015-10-10 04:53:10',Fridge,TURN_ON
'2015-10-10 05:05:27',Fan,TURN_OFF
'2015-10-10 05:15:25',Fridge,TURN_OFF
'2015-10-10 05:35:42',Fridge,TURN_ON
'2015-10-10 05:52:48',Fridge,TURN_OFF
'2015-10-10 06:12:59',Fridge,TURN_ON
'2015-10-10 06:29:47',Fridge,TURN_OFF
'2015-10-10 06:49:50',Fridge,TURN_ON
'2015-10-10 07:06:12',Fridge,TURN_OFF
'2015-10-10 07:26:25',Fridge,TURN_ON
'2015-10-10 07:42:35',Fridge,TURN_OFF
'2015-10-10 08:03:02',Fridge,TURN_ON
'2015-10-10 08:03:41',Fan,TURN_OFF
'2015-10-10 08:19:15',Fridge,TURN_OFF
'2015-10-10 08:39:43',Fridge,TURN_ON
'2015-10-10 08:55:46',Fridge,TURN_OFF
'2015-10-10 09:16:02',Fridge,TURN_ON
'2015-10-10 09:31:51',Fridge,TURN_OFF
'2015-10-10 09:52:02',Fridge,TURN_ON
'2015-10-10 10:07:46',Fan,TURN_OFF
'2015-10-10 10:08:00',Fridge,TURN_OFF
