%%Dados do NIALM de alguns equipamentos de uma residência
% Fan = 1
% Shower = 2
% Fridge = 3
% SmallFridge = 4
% Grill = 5
% Toaster = 6
% AirConditioning = 7
% Desktop_Computer = 8
% Other = 9
% Microwave = 10
%
% Fan,Shower,Fridge,SmallFridge,Grill,Toaster,AirConditioning,Desktop_Computer,Other,Microwave

@relation nialm_data

@attribute diaSemana {Segunda,Terca,Quarta,Quinta,Sexta,Sabado,Domingo}
@attribute hora {00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute Appliance {Fan,Shower,Fridge,SmallFridge,Grill,Toaster,AirConditioning,Desktop_Computer,Other,Microwave}

@data
Segunda,00,Fridge
Segunda,01,Fridge
Segunda,02,Fridge
Segunda,02,Fridge
Segunda,03,Fridge
Segunda,07,Fridge
Segunda,08,Fridge
Segunda,09,AirConditioning
Segunda,09,Shower
Segunda,09,Shower
Segunda,09,Shower
Segunda,09,Shower
Segunda,09,Fan
Segunda,09,Shower
Segunda,09,AirConditioning
Segunda,09,Fan
Segunda,09,Fan
Segunda,09,Fan
Segunda,10,AirConditioning
Segunda,10,Fan
Segunda,10,AirConditioning
Segunda,10,Fan
Segunda,11,Fan
Segunda,12,Fridge
Segunda,12,Fridge
Segunda,13,Fridge
Segunda,14,AirConditioning
Segunda,15,Fridge
Segunda,15,Fridge
Segunda,15,AirConditioning
Segunda,15,Fridge
Segunda,16,Fan
Segunda,16,AirConditioning
Segunda,16,AirConditioning
Segunda,16,AirConditioning
Segunda,16,Fridge
Segunda,17,Fridge
Segunda,18,Shower
Segunda,18,Fan
Segunda,19,Fridge
Segunda,20,Fridge
Segunda,21,Shower
Segunda,21,Fan
Segunda,21,Fan
Segunda,21,Fridge
Segunda,22,Fan
Segunda,22,Fan
Segunda,22,Shower
Segunda,22,Fan
Segunda,22,Fridge
Segunda,22,Shower
Segunda,22,AirConditioning
Segunda,22,AirConditioning
Segunda,22,Shower
Segunda,22,Fan
Segunda,23,Fridge
Terca,00,Shower
Terca,00,Shower
Terca,00,Fan
Terca,00,Fan
Terca,00,Fan
Terca,06,Fridge
Terca,07,Fridge
Terca,08,Fridge
Terca,08,Shower
Terca,09,Fridge
Terca,09,Shower
Terca,09,Fan
Terca,09,Shower
Terca,09,Fridge
Terca,10,Shower
Terca,10,Fan
Terca,10,Fan
Terca,10,Shower
Terca,10,AirConditioning
Terca,10,AirConditioning
Terca,10,AirConditioning
Terca,10,Fridge
Terca,11,Shower
Terca,11,Fan
Terca,11,Fridge
Terca,13,Shower
Terca,15,Fridge
Terca,15,Shower
Terca,15,Fan
Terca,15,Fan
Terca,15,Fridge
Terca,16,AirConditioning
Terca,16,AirConditioning
Terca,16,Fridge
Terca,16,AirConditioning
Terca,16,Fan
Terca,17,Fridge
Terca,17,Shower
Terca,18,Fridge
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,18,AirConditioning
Terca,19,AirConditioning
Terca,19,AirConditioning
Terca,19,AirConditioning
Terca,19,AirConditioning
Terca,19,AirConditioning
Terca,19,AirConditioning
Terca,19,AirConditioning
Terca,19,AirConditioning
Terca,19,Fridge
Terca,21,Fridge
Terca,22,Fan
Terca,22,Fan
Terca,23,Fridge
Quarta,00,Shower
Quarta,00,Fridge
Quarta,01,Fan
Quarta,01,Fan
Quarta,03,Fan
Quarta,03,Fan
Quarta,03,Fridge
Quarta,05,Fridge
Quarta,07,Fridge
Quarta,08,Fridge
Quarta,08,Fan
Quarta,09,Shower
Quarta,09,Fridge
Quarta,09,Shower
Quarta,09,Fan
Quarta,09,Shower
Quarta,09,Fan
Quarta,10,Fan
Quarta,10,Fridge
Quarta,10,Fan
Quarta,10,Shower
Quarta,10,Fan
Quarta,10,AirConditioning
Quarta,10,AirConditioning
Quarta,11,Fan
Quarta,11,Fridge
Quarta,11,Fan
Quarta,11,AirConditioning
Quarta,11,AirConditioning
Quarta,11,AirConditioning
Quarta,11,AirConditioning
Quarta,11,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,AirConditioning
Quarta,12,Fan
Quarta,12,Fan
Quarta,12,Fan
Quarta,12,Fan
Quarta,13,Shower
Quarta,13,Shower
Quarta,14,Fridge
Quarta,14,Shower
Quarta,15,Shower
Quarta,15,Fan
Quarta,15,Fan
Quarta,15,Shower
Quarta,16,Fan
Quarta,16,Shower
Quarta,16,Shower
Quarta,17,Fridge
Quarta,17,Shower
Quarta,17,Fan
Quarta,17,Fridge
Quarta,18,Fridge
Quarta,19,Fridge
Quarta,19,Fridge
Quarta,19,Fridge
Quarta,19,Fridge
Quarta,19,Fridge
Quarta,20,Shower
Quarta,20,AirConditioning
Quarta,20,Fan
Quarta,21,Fan
Quarta,21,Shower
Quarta,21,Fan
Quarta,22,Fan
Quarta,22,Fan
Quarta,22,Shower
Quarta,22,AirConditioning
Quarta,22,Fan
Quarta,22,Fan
Quarta,22,Fridge
Quarta,23,Fan
Quarta,23,Shower
Quarta,23,Fan
Quarta,23,Fridge
Quarta,23,Shower
Quarta,23,AirConditioning
Quarta,23,Fan
Quarta,23,Fan
Quarta,23,Fan
Quarta,23,Fan
Quinta,00,Fridge
Quinta,00,Fan
Quinta,00,Fan
Quinta,00,Fridge
Quinta,01,Fan
Quinta,02,Fridge
Quinta,03,Fridge
Quinta,04,Fridge
Quinta,04,Fridge
Quinta,05,Fridge
Quinta,06,Fridge
Quinta,06,Fridge
Quinta,07,Fridge
Quinta,08,Fridge
Quinta,08,Fridge
Quinta,09,Fridge
Quinta,09,Shower
Quinta,10,Shower
Quinta,10,AirConditioning
Quinta,10,Fan
Quinta,10,Fan
Quinta,10,AirConditioning
Quinta,10,Fan
Quinta,10,Fridge
Quinta,10,AirConditioning
Quinta,10,AirConditioning
Quinta,10,Shower
Quinta,10,AirConditioning
Quinta,10,Fan
Quinta,10,Shower
Quinta,10,Fan
Quinta,10,Fridge
Quinta,10,Fan
Quinta,10,Fridge
Quinta,11,Fridge
Quinta,11,Shower
Quinta,11,Shower
Quinta,11,Fridge
Quinta,11,Fan
Quinta,11,Fan
Quinta,11,AirConditioning
Quinta,11,Fan
Quinta,11,AirConditioning
Quinta,11,AirConditioning
Quinta,12,AirConditioning
Quinta,12,AirConditioning
Quinta,12,Fan
Quinta,12,Shower
Quinta,12,Fan
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,AirConditioning
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,AirConditioning
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,AirConditioning
Quinta,12,Fan
Quinta,12,AirConditioning
Quinta,12,Fridge
Quinta,12,AirConditioning
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,AirConditioning
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,AirConditioning
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,AirConditioning
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,AirConditioning
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fan
Quinta,12,Fridge
Quinta,12,Fan
Quinta,12,AirConditioning
Quinta,12,Fan
Quinta,12,AirConditioning
Quinta,13,AirConditioning
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,Fridge
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fridge
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,AirConditioning
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,AirConditioning
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,AirConditioning
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,AirConditioning
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fridge
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,13,Fan
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fridge
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fridge
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fridge
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fridge
Quinta,14,Fan
Quinta,14,Fan
Quinta,14,Fan
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fridge
Quinta,15,Fan
Quinta,15,Shower
Quinta,15,Shower
Quinta,15,Fan
Quinta,15,Fridge
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fan
Quinta,15,Fridge
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,AirConditioning
Quinta,16,Fan
Quinta,16,Fridge
Quinta,17,Fridge
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,18,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,Fridge
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,19,AirConditioning
Quinta,21,Fridge
Quinta,21,Fan
Quinta,21,Fan
Quinta,21,Fridge
Quinta,21,Shower
Quinta,21,Fan
Quinta,21,Fan
Quinta,21,Fan
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,Fridge
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,21,AirConditioning
Quinta,22,Fridge
Quinta,22,Fan
Quinta,22,Shower
Quinta,22,Fan
Quinta,22,Fridge
Quinta,22,Fan
Quinta,22,AirConditioning
Quinta,23,Fridge
Quinta,23,Fan
Quinta,23,Fan
Sexta,02,Fridge
Sexta,02,Fridge
Sexta,03,Fridge
Sexta,04,Fridge
Sexta,05,Fridge
Sexta,05,Fridge
Sexta,06,Fridge
Sexta,06,Fridge
Sexta,07,Fridge
Sexta,07,Fridge
Sexta,08,Fridge
Sexta,09,Shower
Sexta,09,Shower
Sexta,09,Fan
Sexta,09,Fan
Sexta,10,Shower
Sexta,10,Fan
Sexta,10,Fan
Sexta,10,Shower
Sexta,10,Fan
Sexta,10,AirConditioning
Sexta,10,Fridge
Sexta,11,Shower
Sexta,11,Fan
Sexta,11,Fan
Sexta,11,Shower
Sexta,11,Fan
Sexta,12,Fridge
Sexta,12,Fridge
Sexta,13,Fridge
Sexta,14,Fan
Sexta,14,Fridge
Sexta,14,Shower
Sexta,15,Fan
Sexta,15,Fan
Sexta,15,Fan
Sexta,15,Fan
Sexta,16,Fan
Sexta,16,Shower
Sexta,17,Fridge
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,AirConditioning
Sexta,17,Fridge
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,AirConditioning
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,17,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,AirConditioning
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Grill
Sexta,18,Fridge
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,Fridge
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,18,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,19,AirConditioning
Sexta,20,Fan
Sexta,20,Shower
Sexta,20,AirConditioning
Sexta,21,Fridge
Sexta,21,Fridge
Sexta,21,Fan
Sexta,21,Fridge
Sexta,21,Fan
Sexta,21,Fridge
Sexta,21,Fan
Sexta,21,Fridge
Sexta,22,Fan
Sexta,22,Fridge
Sexta,22,Fan
Sexta,22,Shower
Sexta,23,Fan
Sexta,23,Shower
Sexta,23,Fan
Sexta,23,Fridge
Sexta,23,Shower
Sabado,01,Fan
Sabado,01,Fridge
Sabado,02,Fridge
Sabado,02,Fridge
Sabado,03,Fridge
Sabado,04,Fan
Sabado,04,Fridge
Sabado,04,Fan
Sabado,04,Shower
Sabado,04,Fan
Sabado,04,Fridge
Sabado,04,Fan
Sabado,04,Fan
Sabado,04,Fridge
Sabado,05,Fridge
Sabado,06,Fridge
Sabado,06,Fridge
Sabado,07,Fridge
Sabado,08,Fridge
Sabado,08,Fridge
Sabado,09,Fridge
Sabado,09,Fridge
Sabado,10,Fridge
Sabado,10,Shower
Sabado,11,Fridge
Sabado,11,Shower
Sabado,11,Shower
Sabado,11,Shower
Sabado,11,Fridge
Sabado,11,Fan
Sabado,11,Shower
Sabado,11,Fridge
Sabado,11,Shower
Sabado,11,Fan
Sabado,11,Fan
Sabado,13,AirConditioning
Sabado,13,Shower
Sabado,14,AirConditioning
Sabado,14,Fan
Sabado,14,Fan
Sabado,14,Fridge
Sabado,14,AirConditioning
Sabado,14,Shower
Sabado,14,Fan
Sabado,14,Fan
Sabado,14,Shower
Sabado,14,Shower
Sabado,15,AirConditioning
Sabado,15,AirConditioning
Sabado,15,AirConditioning
Sabado,15,Fridge
Sabado,15,Shower
Sabado,15,Shower
Sabado,15,Fridge
Sabado,16,Fridge
Sabado,18,Fridge
Sabado,19,Fridge
Sabado,20,Fridge
Sabado,21,Fridge
Sabado,21,Fridge
Sabado,22,Fridge
Sabado,23,Fridge
Sabado,23,Fridge
Domingo,00,Fridge
Domingo,00,Fridge
Domingo,01,Fridge
Domingo,02,Fridge
Domingo,02,Fridge
Domingo,03,Fridge
Domingo,03,Fridge
Domingo,04,Fridge
Domingo,05,Fridge
Domingo,05,Fridge
Domingo,06,Fridge
Domingo,06,Fridge
Domingo,07,Fridge
Domingo,08,Fridge
Domingo,08,Fridge
Domingo,09,Fridge
Domingo,09,Fridge
Domingo,10,Fridge
Domingo,11,Fridge
Domingo,11,Fridge
Domingo,12,Fridge
Domingo,13,Fridge
Domingo,13,Fridge
Domingo,14,Fridge
Domingo,15,Fridge
Domingo,15,Fridge
Domingo,16,Fridge
Domingo,17,Fridge
Domingo,17,Fridge
Domingo,18,Fridge
Domingo,19,Fridge
Domingo,19,Fridge
Domingo,20,Fridge
Domingo,20,Fridge
Domingo,20,Fridge
Domingo,21,Fan
Domingo,21,Fan
Domingo,21,Fan
Domingo,21,Fan
Domingo,21,Fridge
Domingo,21,Fridge
Domingo,21,AirConditioning
Domingo,21,Fan
Domingo,21,AirConditioning
Domingo,21,Fridge
Domingo,21,Shower
Domingo,21,Fan
Domingo,21,Fan
Domingo,22,Fan
Domingo,22,Fridge
Domingo,22,Shower
Domingo,22,Fan
Domingo,22,Shower
Domingo,23,Shower
Domingo,23,Shower
Domingo,23,AirConditioning
Domingo,23,Fan
Segunda,00,Fan
Segunda,01,Fridge
Segunda,01,Fan
Segunda,01,Fan
Segunda,01,Fridge
Segunda,02,Fridge
Segunda,02,Fridge
Segunda,03,Fridge
Segunda,05,Fridge
Segunda,06,Fridge
Segunda,07,Fridge
Segunda,07,Fridge
Segunda,08,Fridge
Segunda,08,Fridge
Segunda,09,Fridge
Segunda,09,Fridge
Segunda,10,Fridge
Segunda,10,Shower
Segunda,11,AirConditioning
Segunda,11,AirConditioning
Segunda,11,AirConditioning
Segunda,11,AirConditioning
Segunda,11,AirConditioning
Segunda,11,Shower
Segunda,11,Fan
Segunda,11,AirConditioning
Segunda,11,Shower
Segunda,11,Shower
Segunda,11,Shower
Segunda,11,Fan
Segunda,12,Fridge
Segunda,13,Fridge
Segunda,13,Fridge
Segunda,13,Fan
Segunda,14,Fridge
Segunda,15,Fridge
Segunda,17,Fridge
Segunda,18,Fridge
Segunda,18,Fridge
Segunda,18,AirConditioning
Segunda,18,Fan
Segunda,18,AirConditioning
Segunda,19,Fridge
Segunda,19,Fridge
Segunda,20,Fan
Segunda,20,Fridge
Segunda,20,Fridge
Segunda,21,Fridge
Segunda,22,Fridge
Segunda,22,Fan
Segunda,22,Fan
Segunda,22,AirConditioning
Segunda,22,Fan
Segunda,22,AirConditioning
Segunda,22,Fan
Segunda,22,Fan
Segunda,22,Fan
Segunda,22,Fridge
Segunda,22,Fan
Segunda,22,Fridge
Segunda,22,AirConditioning
Segunda,23,Fridge
Segunda,23,AirConditioning
Segunda,23,Shower
Segunda,23,Shower
Segunda,23,Fan
Segunda,23,Shower
Segunda,23,Fan
Segunda,23,Fan
Segunda,23,Fridge
Terca,00,Fan
Terca,00,AirConditioning
Terca,00,Fridge
Terca,00,Fridge
Terca,01,Fan
Terca,01,Fan
Terca,01,Fan
Terca,02,Fan
Terca,02,Fan
Terca,02,Fan
Terca,03,Fan
Terca,03,Fridge
Terca,04,Fridge
Terca,04,Fridge
Terca,05,Fridge
Terca,06,Fridge
Terca,06,Fridge
Terca,07,Fridge
Terca,07,Fridge
Terca,08,Fridge
Terca,09,Fridge
Terca,09,Fridge
Terca,10,Shower
Terca,10,Shower
Terca,10,Shower
Terca,10,Fridge
Terca,11,Fan
Terca,11,Fridge
Terca,11,Fan
Terca,11,AirConditioning
Terca,11,Fridge
Terca,11,Shower
Terca,11,Fan
Terca,12,Fan
Terca,12,AirConditioning
Terca,12,AirConditioning
Terca,12,AirConditioning
Terca,12,Fan
Terca,12,AirConditioning
Terca,12,AirConditioning
Terca,13,AirConditioning
Terca,13,AirConditioning
Terca,13,Fan
Terca,13,AirConditioning
Terca,13,Fan
Terca,13,AirConditioning
Terca,13,AirConditioning
Terca,13,AirConditioning
Terca,13,Fan
Terca,13,AirConditioning
Terca,13,AirConditioning
Terca,13,Fan
Terca,13,AirConditioning
Terca,13,Fan
Terca,13,AirConditioning
Terca,13,AirConditioning
Terca,13,Fan
Terca,13,AirConditioning
Terca,13,AirConditioning
Terca,14,AirConditioning
Terca,14,AirConditioning
Terca,14,Fan
Terca,14,AirConditioning
Terca,14,AirConditioning
Terca,14,Fan
Terca,14,AirConditioning
Terca,14,AirConditioning
Terca,14,AirConditioning
Terca,14,AirConditioning
