%%Dados do NIALM de alguns equipamentos de uma residência
% Fan = 1
% Shower = 2
% Fridge = 3
% SmallFridge = 4
% Grill = 5
% Toaster = 6
% AirConditioning = 7
% Desktop_Computer = 8
% Other = 9
% Microwave = 10
%
% Fan

@relation nialm_data

@attribute diaSemana {Segunda,Terca,Quarta,Quinta,Sexta,Sabado,Domingo}
@attribute hora {00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute state {TURN_OFF,TURN_ON}

@data
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,18,TURN_OFF
Quinta,18,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,19,TURN_ON
Quinta,19,TURN_OFF
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_ON
Quinta,21,TURN_OFF
Quinta,21,TURN_OFF
Quinta,22,TURN_ON
Quinta,22,TURN_ON
Quinta,22,TURN_ON
Quinta,22,TURN_OFF
Quinta,22,TURN_OFF
Quinta,22,TURN_OFF
Quinta,22,TURN_ON
Quinta,22,TURN_OFF
Quinta,22,TURN_OFF
Quinta,22,TURN_OFF
Quinta,22,TURN_ON
Quinta,22,TURN_OFF
Quinta,22,TURN_ON
Quinta,22,TURN_ON
Quinta,23,TURN_OFF
Quinta,23,TURN_ON
Quinta,23,TURN_OFF
Quinta,23,TURN_ON
Quinta,23,TURN_ON
Quinta,23,TURN_OFF
Sexta,00,TURN_OFF
Sexta,01,TURN_OFF
Sexta,01,TURN_OFF
Sexta,02,TURN_ON
Sexta,02,TURN_OFF
Sexta,02,TURN_ON
Sexta,03,TURN_OFF
Sexta,03,TURN_ON
Sexta,04,TURN_OFF
Sexta,04,TURN_ON
Sexta,04,TURN_OFF
Sexta,05,TURN_ON
Sexta,05,TURN_OFF
Sexta,05,TURN_ON
Sexta,05,TURN_OFF
Sexta,06,TURN_ON
Sexta,06,TURN_OFF
Sexta,06,TURN_ON
Sexta,07,TURN_OFF
Sexta,07,TURN_ON
Sexta,07,TURN_ON
Sexta,08,TURN_OFF
Sexta,08,TURN_ON
Sexta,08,TURN_OFF
Sexta,09,TURN_ON
Sexta,09,TURN_OFF
Sexta,09,TURN_OFF
Sexta,09,TURN_ON
Sexta,09,TURN_OFF
Sexta,09,TURN_ON
Sexta,09,TURN_OFF
Sexta,09,TURN_OFF
Sexta,09,TURN_ON
Sexta,09,TURN_OFF
Sexta,10,TURN_ON
Sexta,10,TURN_ON
Sexta,10,TURN_OFF
Sexta,10,TURN_ON
Sexta,10,TURN_OFF
Sexta,10,TURN_OFF
Sexta,10,TURN_OFF
Sexta,10,TURN_ON
Sexta,10,TURN_ON
Sexta,10,TURN_OFF
Sexta,10,TURN_OFF
Sexta,10,TURN_ON
Sexta,10,TURN_OFF
Sexta,10,TURN_ON
Sexta,10,TURN_OFF
Sexta,11,TURN_ON
Sexta,11,TURN_OFF
Sexta,11,TURN_ON
Sexta,11,TURN_ON
Sexta,11,TURN_OFF
Sexta,11,TURN_ON
Sexta,11,TURN_ON
Sexta,11,TURN_OFF
Sexta,12,TURN_OFF
Sexta,12,TURN_ON
Sexta,12,TURN_ON
Sexta,13,TURN_OFF
Sexta,13,TURN_ON
Sexta,13,TURN_OFF
Sexta,14,TURN_ON
Sexta,14,TURN_OFF
Sexta,14,TURN_ON
Sexta,14,TURN_OFF
Sexta,14,TURN_ON
Sexta,14,TURN_OFF
Sexta,15,TURN_ON
Sexta,15,TURN_ON
Sexta,15,TURN_OFF
Sexta,15,TURN_ON
Sexta,15,TURN_ON
Sexta,15,TURN_OFF
Sexta,16,TURN_OFF
Sexta,16,TURN_ON
Sexta,16,TURN_OFF
Sexta,16,TURN_OFF
Sexta,16,TURN_ON
Sexta,16,TURN_OFF
Sexta,16,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,17,TURN_ON
Sexta,17,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,18,TURN_ON
Sexta,18,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,19,TURN_ON
Sexta,19,TURN_OFF
Sexta,20,TURN_ON
Sexta,20,TURN_OFF
Sexta,20,TURN_ON
Sexta,20,TURN_ON
Sexta,20,TURN_OFF
Sexta,20,TURN_OFF
Sexta,20,TURN_OFF
Sexta,21,TURN_ON
Sexta,21,TURN_ON
Sexta,21,TURN_OFF
Sexta,21,TURN_ON
Sexta,21,TURN_ON
Sexta,21,TURN_OFF
Sexta,21,TURN_ON
Sexta,21,TURN_ON
Sexta,21,TURN_OFF
Sexta,21,TURN_ON
Sexta,21,TURN_OFF
Sexta,21,TURN_OFF
Sexta,21,TURN_OFF
Sexta,21,TURN_ON
Sexta,21,TURN_OFF
Sexta,22,TURN_ON
Sexta,22,TURN_ON
Sexta,22,TURN_ON
Sexta,22,TURN_ON
Sexta,22,TURN_OFF
Sexta,23,TURN_ON
Sexta,23,TURN_ON
Sexta,23,TURN_OFF
Sexta,23,TURN_OFF
Sexta,23,TURN_ON
Sexta,23,TURN_ON
Sexta,23,TURN_OFF
Sexta,23,TURN_OFF
Sexta,23,TURN_OFF
Sexta,23,TURN_ON
Sexta,23,TURN_OFF
Sexta,23,TURN_OFF
Sabado,00,TURN_OFF
Sabado,01,TURN_OFF
Sabado,01,TURN_OFF
Sabado,01,TURN_ON
Sabado,01,TURN_ON
Sabado,01,TURN_OFF
Sabado,01,TURN_OFF
Sabado,02,TURN_ON
Sabado,02,TURN_OFF
Sabado,02,TURN_ON
Sabado,03,TURN_OFF
Sabado,03,TURN_ON
Sabado,03,TURN_OFF
Sabado,04,TURN_ON
Sabado,04,TURN_OFF
Sabado,04,TURN_ON
Sabado,04,TURN_ON
Sabado,04,TURN_OFF
Sabado,04,TURN_ON
Sabado,04,TURN_ON
Sabado,04,TURN_OFF
Sabado,04,TURN_ON
Sabado,04,TURN_OFF
Sabado,04,TURN_OFF
Sabado,04,TURN_ON
Sabado,04,TURN_ON
Sabado,04,TURN_ON
Sabado,05,TURN_OFF
Sabado,05,TURN_OFF
Sabado,05,TURN_ON
Sabado,05,TURN_OFF
Sabado,06,TURN_ON
Sabado,06,TURN_OFF
Sabado,06,TURN_ON
Sabado,07,TURN_OFF
Sabado,07,TURN_ON
Sabado,07,TURN_OFF
Sabado,08,TURN_ON
Sabado,08,TURN_OFF
Sabado,08,TURN_OFF
Sabado,08,TURN_ON
Sabado,08,TURN_OFF
Sabado,09,TURN_ON
Sabado,09,TURN_OFF
Sabado,09,TURN_ON
Sabado,10,TURN_OFF
Sabado,10,TURN_OFF
Sabado,10,TURN_ON
Sabado,10,TURN_ON
Sabado,10,TURN_OFF
Sabado,10,TURN_OFF
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,11,TURN_OFF
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,11,TURN_ON
Sabado,11,TURN_OFF
Sabado,13,TURN_ON
Sabado,13,TURN_ON
Sabado,13,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_ON
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,14,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,14,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,14,TURN_ON
Sabado,14,TURN_OFF
Sabado,15,TURN_ON
Sabado,15,TURN_OFF
Sabado,15,TURN_OFF
Sabado,15,TURN_ON
Sabado,15,TURN_OFF
Sabado,15,TURN_ON
Sabado,15,TURN_OFF
Sabado,15,TURN_ON
Sabado,15,TURN_OFF
Sabado,15,TURN_ON
Sabado,15,TURN_OFF
Sabado,15,TURN_OFF
Sabado,15,TURN_OFF
Sabado,15,TURN_ON
Sabado,15,TURN_OFF
Sabado,15,TURN_ON
Sabado,16,TURN_OFF
Sabado,16,TURN_ON
Sabado,16,TURN_OFF
Sabado,18,TURN_OFF
Sabado,18,TURN_ON
Sabado,18,TURN_OFF
Sabado,19,TURN_OFF
Sabado,19,TURN_ON
Sabado,20,TURN_OFF
Sabado,20,TURN_ON
Sabado,20,TURN_OFF
Sabado,21,TURN_ON
Sabado,21,TURN_OFF
Sabado,21,TURN_ON
Sabado,21,TURN_OFF
Sabado,22,TURN_OFF
Sabado,22,TURN_ON
Sabado,22,TURN_OFF
Sabado,23,TURN_ON
Sabado,23,TURN_OFF
Sabado,23,TURN_ON
Sabado,23,TURN_OFF
Domingo,00,TURN_ON
Domingo,00,TURN_OFF
Domingo,00,TURN_ON
Domingo,01,TURN_OFF
Domingo,01,TURN_ON
Domingo,01,TURN_OFF
Domingo,02,TURN_ON
Domingo,02,TURN_OFF
Domingo,02,TURN_ON
Domingo,02,TURN_OFF
Domingo,03,TURN_ON
Domingo,03,TURN_OFF
Domingo,03,TURN_ON
Domingo,04,TURN_OFF
Domingo,04,TURN_ON
Domingo,04,TURN_OFF
Domingo,05,TURN_ON
Domingo,05,TURN_OFF
Domingo,05,TURN_ON
Domingo,05,TURN_OFF
Domingo,06,TURN_ON
Domingo,06,TURN_OFF
Domingo,06,TURN_ON
Domingo,07,TURN_OFF
Domingo,07,TURN_ON
Domingo,07,TURN_OFF
Domingo,07,TURN_OFF
Domingo,08,TURN_ON
Domingo,08,TURN_OFF
Domingo,08,TURN_ON
Domingo,08,TURN_OFF
Domingo,09,TURN_ON
Domingo,09,TURN_OFF
Domingo,09,TURN_ON
Domingo,10,TURN_OFF
Domingo,10,TURN_ON
Domingo,10,TURN_OFF
Domingo,11,TURN_ON
Domingo,11,TURN_OFF
Domingo,11,TURN_ON
Domingo,12,TURN_OFF
Domingo,12,TURN_ON
Domingo,12,TURN_OFF
Domingo,13,TURN_ON
Domingo,13,TURN_OFF
Domingo,13,TURN_ON
Domingo,14,TURN_OFF
Domingo,14,TURN_ON
Domingo,14,TURN_OFF
Domingo,15,TURN_ON
Domingo,15,TURN_OFF
Domingo,15,TURN_ON
Domingo,16,TURN_OFF
Domingo,16,TURN_ON
Domingo,16,TURN_OFF
Domingo,17,TURN_ON
Domingo,17,TURN_OFF
Domingo,17,TURN_ON
Domingo,18,TURN_OFF
Domingo,18,TURN_ON
Domingo,18,TURN_OFF
Domingo,19,TURN_ON
Domingo,19,TURN_OFF
Domingo,19,TURN_ON
Domingo,20,TURN_OFF
Domingo,20,TURN_ON
Domingo,20,TURN_OFF
Domingo,20,TURN_ON
Domingo,20,TURN_OFF
Domingo,20,TURN_ON
Domingo,20,TURN_OFF
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_OFF
Domingo,21,TURN_OFF
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_OFF
Domingo,21,TURN_ON
Domingo,21,TURN_OFF
Domingo,21,TURN_OFF
Domingo,21,TURN_ON
Domingo,21,TURN_OFF
Domingo,21,TURN_OFF
Domingo,21,TURN_ON
Domingo,21,TURN_ON
Domingo,21,TURN_OFF
Domingo,21,TURN_OFF
Domingo,22,TURN_ON
Domingo,22,TURN_ON
Domingo,22,TURN_OFF
Domingo,22,TURN_OFF
Domingo,22,TURN_ON
Domingo,22,TURN_OFF
Domingo,22,TURN_ON
Domingo,22,TURN_OFF
Domingo,22,TURN_OFF
Domingo,22,TURN_ON
Domingo,22,TURN_OFF
Domingo,23,TURN_OFF
Domingo,23,TURN_ON
Domingo,23,TURN_OFF
Domingo,23,TURN_ON
Domingo,23,TURN_ON
Domingo,23,TURN_OFF
Domingo,23,TURN_OFF
Domingo,23,TURN_ON
Segunda,00,TURN_ON
Segunda,00,TURN_OFF
